338,P03 -Pomabamba,AY-0295,FO - SAN PEDRO DE HUAYA - RUTA 3,1,192.168.0.3,FG-AYA-SAN_PEDRO_DE_HUAYA,Fibra Optica,ELEMENTO,3
338,P04 - Belen,AY-0295,FO - SAN PEDRO DE HUAYA - RUTA 4,1,192.168.0.3,FG-AYA-SAN_PEDRO_DE_HUAYA,Fibra Optica,ELEMENTO,3
338,P05 - Andamarca,AY-0295,FO - SAN PEDRO DE HUAYA - RUTA 5,1,192.168.0.3,FG-AYA-SAN_PEDRO_DE_HUAYA,Fibra Optica,ELEMENTO,3
338,P06 - S.Pedro Larcay,AY-0295,FO - SAN PEDRO DE HUAYA - RUTA 6,1,192.168.0.3,FG-AYA-SAN_PEDRO_DE_HUAYA,Fibra Optica,ELEMENTO,3
360,P01 - Concepcion,AY-0168,FO - HUAMBALPA - RUTA 1,1,192.168.0.4,FG-AYA-HUAMBALPA,Fibra Optica,ELEMENTO,3
360,P02 - Saurama,AY-0168,FO - HUAMBALPA - RUTA 2,1,192.168.0.4,FG-AYA-HUAMBALPA,Fibra Optica,ELEMENTO,3
250,P01 - Huac Huas,AY-0175,FO - LLAUTA - RUTA 1,1,192.168.0.5,FG-AYA-LLAUTA,Fibra Optica,ELEMENTO,3
250,P02 - Huanca Sancos,AY-0175,FO - LLAUTA - RUTA 2,1,192.168.0.5,FG-AYA-LLAUTA,Fibra Optica,ELEMENTO,3
250,P03 - San Pedro de Palco,AY-0175,FO - LLAUTA - RUTA 3,1,192.168.0.5,FG-AYA-LLAUTA,Fibra Optica,ELEMENTO,3
260,P01 - San Pedro,AY-0280,FO - SAN JUAN - RUTA 1,1,192.168.0.6,FG-AYA-SAN-JUAN,Fibra Optica,ELEMENTO,3
260,P02 - Leoncio Prado,AY-0280,FO - SAN JUAN - RUTA 2,1,192.168.0.6,FG-AYA-SAN-JUAN,Fibra Optica,ELEMENTO,3
213,P01 - Canayre,AY-0331,FO - TAMBO - RUTA 1,1,192.168.0.6,FG-AYA-TAMBO,Fibra Optica,ELEMENTO,3
213,P02 - Anchihuay,AY-0331,FO - TAMBO - RUTA 2,1,192.168.0.6,FG-AYA-TAMBO,Fibra Optica,ELEMENTO,3
213,P03 - Anchihuay,AY-0331,FO - TAMBO - RUTA 3,1,192.168.0.6,FG-AYA-TAMBO,Fibra Optica,ELEMENTO,3
213,P04 - Chungui,AY-0331,FO - TAMBO - RUTA 4,1,192.168.0.6,FG-AYA-TAMBO,Fibra Optica,ELEMENTO,3
213,P05 - Viracochan,AY-0331,FO - TAMBO - RUTA 5,1,192.168.0.6,FG-AYA-TAMBO,Fibra Optica,ELEMENTO,3
213,P06 - Luricocha,AY-0331,FO - TAMBO - RUTA 6,1,192.168.0.6,FG-AYA-TAMBO,Fibra Optica,ELEMENTO,3
